Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,month,VisitorType,Weekend,Revenue
10.0,284.72415,-0.0,-5.901979,26.0,774.75507,-0.0069519263,0.015314917,0.7981569,0.0038106497,3.0,2.0,1.0,7.0,Nov,New_Visitor,True,False
3.0,68.17845,0.0,-2.937719,90.0,3530.2896,0.0051595736,0.01549724,0.95805186,0.0012578313,3.0,2.0,2.0,1.0,Dec,Returning_Visitor,False,False
2.0,7.977183,0.0,-2.0695894,21.0,506.02066,0.032646026,0.04630329,-0.77630836,0.012597004,2.0,2.0,5.0,4.0,June,Returning_Visitor,False,False
0.0,0.7855934,-0.0,-8.770708,4.0,132.54953,0.017265122,0.033778343,0.93837184,0.0013602098,2.0,2.0,2.0,1.0,Mar,Returning_Visitor,False,False
3.0,54.153202,2.0,148.54628,13.0,800.2884,0.05845556,0.07924479,14.423148,0.011844968,2.0,2.0,2.0,1.0,Jul,Returning_Visitor,False,False
-0.0,-17.55136,-0.0,0.7209152,12.0,211.28244,0.04398318,0.09817819,0.8529584,0.8965637,3.0,3.0,1.0,14.0,May,Returning_Visitor,False,False
-0.0,7.3433557,-0.0,-2.9856164,80.0,2144.9912,0.002417544,0.0055752965,-1.496931,0.007912593,2.0,2.0,1.0,1.0,Nov,Returning_Visitor,False,False
-0.0,2.2297769,0.0,3.1753142,6.0,199.78091,0.0020051282,0.035158545,-0.36526427,-0.015047999,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
-0.0,1.9321846,0.0,-4.0414634,-2.0,160.01157,0.23655711,0.21898164,1.0771867,0.033886943,3.0,2.0,4.0,3.0,Dec,Returning_Visitor,False,False
-0.0,2.5719857,0.0,-6.3525558,13.0,255.9874,0.040616404,0.07499494,1.9639553,0.030126901,3.0,4.0,1.0,2.0,May,Returning_Visitor,False,False
4.0,53.558346,0.0,-0.22095646,32.0,1691.2506,-0.002481671,0.020528896,0.058197662,0.007787643,1.0,2.0,5.0,2.0,Feb,Returning_Visitor,False,False
10.0,94.86155,4.0,509.53644,47.0,1042.5339,0.008804374,0.025238935,17.210587,0.025638243,2.0,2.0,1.0,2.0,May,Returning_Visitor,True,True
1.0,9.422396,0.0,-5.060785,20.0,382.93857,0.00089996506,0.01045986,-1.049918,-0.015810708,1.0,2.0,5.0,2.0,Dec,Returning_Visitor,False,False
1.0,24.782206,-0.0,10.339043,49.0,1048.4905,0.0028048046,0.0063331025,28.715185,-8.747161e-05,2.0,2.0,8.0,3.0,Nov,New_Visitor,True,True
4.0,40.83018,-0.0,-7.420999,17.0,592.13446,-0.001876356,0.012942168,-0.20826133,0.00969501,2.0,2.0,2.0,1.0,Oct,Returning_Visitor,False,False
0.0,10.257959,-0.0,-1.8487602,15.0,281.9543,0.0015052484,0.025237363,0.10909097,-0.013287166,2.0,7.0,1.0,3.0,May,Returning_Visitor,True,False
-0.0,1.8984398,0.0,-10.978228,2.0,-161.47977,0.004905531,0.05611462,-0.6034978,0.16831735,2.0,2.0,3.0,2.0,Dec,Returning_Visitor,False,False
1.0,52.698997,-0.0,9.350849,-1.0,-2.7203724,0.0002300703,0.04115485,1.1311017,0.014416689,1.0,1.0,11.0,2.0,Dec,New_Visitor,False,False
1.0,-1.5747887,0.0,-2.803045,42.0,1477.5258,0.0012766273,0.0076694796,5.682595,0.0035519358,2.0,2.0,4.0,2.0,May,Returning_Visitor,False,False
0.0,-17.01769,2.0,13.357758,10.0,264.59012,0.00453401,0.06400822,-0.48849568,0.09494937,2.0,4.0,2.0,3.0,May,Returning_Visitor,False,False
0.0,2.5957818,-0.0,-8.890234,1.0,378.26755,0.010519305,0.05331654,-0.030845001,0.016992541,3.0,2.0,1.0,3.0,Jul,Returning_Visitor,True,False
-0.0,-5.234884,1.0,17.617336,11.0,779.5767,0.021406906,0.04852749,0.7598826,0.001425637,2.0,2.0,2.0,1.0,Nov,Returning_Visitor,False,False
0.0,38.06991,-0.0,14.926506,23.0,494.72586,0.003226705,0.010859572,6.5015244,-0.0034684632,2.0,2.0,2.0,2.0,Dec,New_Visitor,False,False
-0.0,-13.725653,0.0,-0.9074875,3.0,18.745325,0.014048439,0.0682846,2.939731,0.0075710546,2.0,4.0,1.0,7.0,Dec,Returning_Visitor,False,False
-0.0,3.8539376,0.0,-4.60753,-1.0,108.03622,0.0022339951,0.06452868,-0.58251125,0.007666977,3.0,2.0,8.0,8.0,May,Returning_Visitor,False,False
2.0,32.090374,0.0,-12.914488,7.0,379.15164,0.05170382,0.0580185,0.72292536,0.0055325795,3.0,2.0,2.0,9.0,Dec,Returning_Visitor,False,False
0.0,0.13780439,0.0,2.3366034,2.0,288.68015,0.00646405,0.06411476,-0.5650051,-0.00064421253,2.0,2.0,1.0,6.0,May,Returning_Visitor,False,False
2.0,695.7901,0.0,-24.260592,3.0,-231.59073,0.14714982,0.1516857,4.4528756,0.0027962606,1.0,2.0,3.0,4.0,May,Returning_Visitor,False,False
1.0,1.9199623,-0.0,1.048735,19.0,263.3779,-0.0016352123,0.0011584058,-0.17548831,0.008123754,2.0,2.0,2.0,2.0,Sep,Returning_Visitor,False,False
1.0,29.210318,0.0,-0.5668427,34.0,589.16864,-0.0020967089,-0.001648511,-0.1455601,-0.0012791286,1.0,1.0,2.0,2.0,Mar,Returning_Visitor,True,False
0.0,28.903708,0.0,3.4319956,6.0,359.97525,0.047391504,0.10503732,-0.062670544,0.10153688,5.0,3.0,2.0,0.0,Dec,Returning_Visitor,False,False
5.0,111.99273,2.0,23.441189,39.0,1593.5807,-0.0014696101,0.009473451,21.125141,0.0017118846,2.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,False
0.0,-22.86128,0.0,3.945948,6.0,175.41043,0.04172111,0.066383846,0.6519801,-0.015497381,2.0,2.0,5.0,2.0,May,Returning_Visitor,False,False
5.0,93.34177,0.0,10.268259,12.0,471.8823,-0.0005213077,0.015768046,-0.5268958,-0.009440826,2.0,8.0,1.0,1.0,Dec,New_Visitor,False,False
3.0,24.194353,1.0,6.7676587,26.0,608.5096,0.008289888,0.02252684,-2.0719469,0.009617904,1.0,1.0,2.0,4.0,Nov,Returning_Visitor,True,False
0.0,7.972239,-0.0,1.0677894,10.0,331.59415,0.028224047,0.054833114,0.79597014,0.0008394849,1.0,1.0,4.0,2.0,Dec,Returning_Visitor,False,False
1.0,21.310144,0.0,13.5549755,7.0,401.4224,0.0023711417,0.011914662,0.6433479,0.0072259624,2.0,2.0,3.0,2.0,Mar,Returning_Visitor,False,False
0.0,-3.2285132,0.0,9.515839,21.0,354.1204,-0.0016785356,0.039426867,0.29972234,0.0033301841,1.0,1.0,4.0,5.0,Aug,Returning_Visitor,True,False
0.0,26.37718,0.0,21.232357,9.0,302.10757,0.09588961,0.10788879,-0.9214781,0.0037170593,2.0,2.0,2.0,9.0,Mar,Returning_Visitor,False,False
5.0,73.4294,0.0,52.08813,18.0,159.73618,-0.0046890303,-1.5366119e-05,62.27528,0.00650247,2.0,2.0,2.0,1.0,Nov,Returning_Visitor,False,False
9.0,111.55935,2.0,67.34622,87.0,2377.0884,0.0026659928,0.013848065,10.255489,-0.009067567,2.0,2.0,1.0,1.0,Nov,Returning_Visitor,False,True
1.0,22.484735,-0.0,-0.8763367,4.0,-42.585484,0.009669861,0.052477103,3.21067,0.0052139815,1.0,1.0,1.0,7.0,Nov,Returning_Visitor,False,False
4.0,62.80471,-0.0,4.6123033,18.0,159.40402,0.004535364,0.030644462,0.5731012,0.0037600268,2.0,2.0,2.0,9.0,Nov,Returning_Visitor,False,False
-0.0,-11.211729,-0.0,-1.1399285,8.0,236.90097,0.0464818,0.11215146,1.9197048,0.0010524673,2.0,2.0,1.0,2.0,Dec,Returning_Visitor,False,False
1.0,-13.954527,0.0,-8.614431,10.0,-70.752846,-0.002606757,0.01262051,45.144505,-0.0011188703,2.0,2.0,1.0,2.0,Oct,New_Visitor,True,True
-0.0,-4.0532737,0.0,-9.772623,26.0,1724.6871,-0.0071536154,0.0099541815,-0.09547122,0.54800534,2.0,2.0,3.0,3.0,May,Returning_Visitor,False,False
7.0,195.24715,-0.0,-19.63901,20.0,728.3565,-0.0025564004,0.010970847,19.967743,0.0041636806,3.0,2.0,2.0,1.0,Jul,Returning_Visitor,False,True
6.0,76.779396,1.0,20.054068,83.0,3154.0808,0.004013503,0.015457046,3.2176733,0.005039448,2.0,2.0,3.0,3.0,Jul,Returning_Visitor,False,False
1.0,130.75418,0.0,0.12522732,22.0,702.04913,0.0093283355,0.021281093,-0.5390304,0.013455803,2.0,2.0,10.0,3.0,Dec,Returning_Visitor,False,False
6.0,185.28365,-0.0,28.252121,51.0,1225.3649,0.0072525973,0.016789302,35.41789,-0.0060813595,2.0,2.0,3.0,1.0,Jul,Returning_Visitor,True,True
6.0,246.48859,0.0,4.5717607,33.0,1070.4639,0.017130444,0.038799148,1.8510295,-0.012500392,2.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,False
0.0,26.658934,0.0,9.058157,5.0,595.74976,0.014583122,0.049010307,13.907878,-0.00977383,2.0,2.0,3.0,1.0,Dec,Returning_Visitor,False,True
0.0,-2.5019355,0.0,-4.770948,12.0,331.14487,0.0017866456,0.046264123,-0.29558787,-0.0039853994,2.0,2.0,3.0,2.0,Dec,Returning_Visitor,False,False
2.0,56.502132,-0.0,-7.351892,38.0,942.8632,0.0061415834,0.014415066,0.39480844,0.0013124627,2.0,2.0,4.0,2.0,Nov,Returning_Visitor,True,False
1.0,5.6046166,0.0,-3.273153,20.0,1080.4976,0.009568918,0.023902336,-0.14715846,0.00053947984,2.0,3.0,2.0,3.0,Nov,New_Visitor,False,False
3.0,77.92543,0.0,7.8339334,41.0,2044.4478,-0.0007580499,0.008692686,0.75783557,0.0071759876,2.0,2.0,1.0,2.0,Mar,Returning_Visitor,False,False
1.0,30.126898,0.0,-4.353521,56.0,2611.4597,0.020092648,0.042230614,-0.74973327,-0.009068208,3.0,2.0,1.0,4.0,Sep,Returning_Visitor,False,False
1.0,5.3057427,0.0,-18.627264,-1.0,645.89716,0.026039558,0.05676355,69.28809,0.44955012,2.0,2.0,1.0,7.0,May,Returning_Visitor,False,True
-0.0,4.7278543,0.0,-1.3543488,17.0,349.21786,0.15534264,0.16227932,-2.7825863,0.33564913,1.0,4.0,4.0,6.0,Feb,Returning_Visitor,True,False
1.0,-4.4787498,-0.0,3.6203406,13.0,640.6964,0.009204757,0.02750203,-3.1341898,-0.0013669784,3.0,2.0,4.0,4.0,June,New_Visitor,True,False
0.0,-28.409529,-0.0,-4.461107,12.0,212.33316,0.03233395,0.07753481,0.42409912,0.10556265,1.0,1.0,1.0,2.0,Mar,Returning_Visitor,False,False
1.0,-9.295599,1.0,9.607586,18.0,833.2514,-0.0012825149,0.020982219,-1.0215796,0.009695357,2.0,2.0,1.0,2.0,Oct,Returning_Visitor,False,False
7.0,177.92169,0.0,1.4054168,18.0,551.1709,-0.001054637,0.016373986,0.56263655,0.11307222,3.0,2.0,1.0,3.0,May,Returning_Visitor,True,False
5.0,78.819534,-0.0,-6.4245505,61.0,659.07263,0.009397222,0.020227041,4.3963795,-0.0013120564,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
7.0,216.65846,0.0,11.775389,0.0,-35.342075,0.0030339248,0.018053781,0.022329494,-0.0014301183,1.0,1.0,3.0,3.0,Oct,New_Visitor,True,False
1.0,64.3002,0.0,2.0024397,17.0,280.72537,0.00085014675,0.0035497628,-0.94925815,0.009003831,2.0,2.0,4.0,9.0,Oct,New_Visitor,False,False
1.0,-2.4941611,0.0,11.433287,4.0,80.18636,0.15459222,0.16437998,-0.13314565,-0.004289666,3.0,2.0,2.0,4.0,May,Returning_Visitor,False,False
3.0,82.15531,0.0,-2.3458269,2.0,18.845423,0.020028526,0.04049721,4.789562,-0.013095075,3.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,True
3.0,66.27695,-0.0,-12.291834,35.0,1711.1901,0.01239622,0.018619068,-0.62036973,0.026601473,3.0,2.0,5.0,3.0,May,Returning_Visitor,False,False
-0.0,-0.5188805,0.0,12.453154,11.0,433.4471,0.025337031,0.042908374,0.77469176,-0.020702103,2.0,2.0,5.0,2.0,May,Returning_Visitor,False,False
1.0,58.043137,0.0,-1.6509491,13.0,364.89255,-0.0013721323,0.02138815,12.729166,-0.0010818596,3.0,2.0,3.0,6.0,Nov,Returning_Visitor,False,True
4.0,87.93959,0.0,-3.0130289,17.0,612.0552,0.055157904,0.06344196,-0.9610923,0.005228201,3.0,2.0,4.0,2.0,Feb,Returning_Visitor,False,False
9.0,136.7477,-0.0,-8.965948,34.0,1813.033,0.010712258,0.024957882,-0.048930958,0.0076863263,2.0,3.0,3.0,2.0,Dec,Returning_Visitor,False,False
1.0,1.068003,0.0,0.8674644,18.0,574.68567,0.0076035485,0.020338947,-0.2987903,-0.0015538054,2.0,2.0,4.0,1.0,Nov,New_Visitor,False,False
2.0,41.701015,-0.0,-18.652021,45.0,722.48334,0.021405097,0.057883065,10.484241,-0.0011650788,2.0,2.0,10.0,4.0,Nov,Returning_Visitor,True,False
6.0,212.65291,2.0,74.21045,1.0,350.9125,-0.0018041133,0.021674708,-2.1211908,0.0043345224,2.0,2.0,4.0,3.0,Mar,New_Visitor,False,False
2.0,79.49716,1.0,43.554634,27.0,1248.8439,0.011272828,0.025738737,-1.4147505,0.56750184,1.0,1.0,3.0,3.0,May,Returning_Visitor,False,False
1.0,29.68175,-0.0,-3.4489534,33.0,170.20358,0.0032965727,0.017743554,0.5233447,-0.012129867,3.0,2.0,2.0,13.0,Mar,Returning_Visitor,True,False
0.0,7.3737054,0.0,-12.115519,13.0,251.19931,0.014021877,0.036878556,1.0294987,0.018654743,1.0,1.0,1.0,1.0,Mar,Returning_Visitor,False,False
5.0,121.08732,3.0,84.01036,52.0,873.08093,0.012976661,0.029461592,5.4606,-0.0095848385,4.0,1.0,1.0,2.0,Nov,Returning_Visitor,False,False
4.0,126.466606,3.0,152.05772,143.0,4592.511,0.003033612,0.010968906,10.615879,-0.0058739204,2.0,2.0,2.0,2.0,Nov,Returning_Visitor,False,False
0.0,28.45585,-0.0,-5.6148963,11.0,386.93967,-0.00013483306,0.016209418,2.039954,-0.0136773605,2.0,9.0,2.0,2.0,May,Returning_Visitor,False,False
-0.0,-6.467649,1.0,30.003504,24.0,785.67883,0.00991682,0.02791834,1.4976922,0.0068020355,2.0,2.0,1.0,14.0,Dec,Returning_Visitor,False,False
3.0,105.23974,0.0,6.3823323,40.0,1678.3158,-0.0021280628,0.0027860298,93.04988,0.006454801,2.0,2.0,1.0,2.0,Nov,New_Visitor,False,True
-0.0,-4.9754004,0.0,-16.561567,10.0,-24.742834,0.0363601,0.07509216,-0.6422375,-0.00061102764,1.0,1.0,1.0,1.0,Oct,Returning_Visitor,False,False
0.0,-1.8319985,-0.0,3.7401736,-0.0,164.56906,0.22886445,0.23952985,1.4246036,0.0024051648,2.0,2.0,1.0,1.0,Mar,Returning_Visitor,False,False
0.0,9.763041,1.0,18.136097,14.0,273.53012,0.0036097765,0.020387253,-1.1452044,-0.0021087993,3.0,2.0,3.0,1.0,Mar,Returning_Visitor,False,False
0.0,-8.367834,-0.0,-3.6969392,21.0,621.38904,0.039671943,0.07461589,1.6231285,1.0070326,2.0,2.0,1.0,4.0,May,Returning_Visitor,False,False
0.0,4.1337,0.0,5.442242,12.0,619.62756,0.05062529,0.08595849,1.5427357,0.006498294,1.0,1.0,3.0,1.0,May,Returning_Visitor,False,False
1.0,31.808577,0.0,1.6592621,20.0,978.3111,0.024538388,0.046593085,-0.045161083,-0.0071303938,4.0,1.0,2.0,2.0,Dec,Returning_Visitor,False,False
-0.0,9.809435,0.0,2.3532546,21.0,733.75415,0.012136189,0.06274879,-0.1287597,-0.009969199,2.0,2.0,5.0,14.0,May,Returning_Visitor,False,False
0.0,14.338694,-0.0,5.5624986,14.0,255.1661,1.3933596e-06,0.025808599,-1.4880828,0.006426165,2.0,3.0,2.0,14.0,Mar,Returning_Visitor,False,False
-0.0,2.8063836,-0.0,-3.3537538,19.0,512.6341,0.04637681,0.05377824,0.60813445,0.52242285,3.0,2.0,6.0,6.0,May,Returning_Visitor,False,False
1.0,1.2768577,0.0,1.785704,8.0,475.4987,-0.016583914,0.08192299,1.6375066,0.016057482,2.0,2.0,1.0,6.0,Jul,Returning_Visitor,False,False
9.0,124.03636,0.0,-8.684713,20.0,564.85364,0.0045081377,0.01258622,12.572307,0.011116723,2.0,3.0,3.0,3.0,May,Returning_Visitor,False,False
1.0,49.819508,-0.0,6.6279206,2.0,534.33344,0.0070346724,0.0286495,-0.26127514,0.00095688,1.0,2.0,2.0,2.0,Jul,Returning_Visitor,False,False
-0.0,-7.737043,0.0,1.6886276,-0.0,308.35025,-0.0020159967,0.045282762,-0.8982189,0.0009871667,3.0,2.0,6.0,6.0,Mar,Returning_Visitor,False,False
4.0,67.691246,-0.0,-8.528883,18.0,1208.6838,0.021700129,0.042369407,-0.33233914,-0.008057879,2.0,2.0,5.0,12.0,May,Returning_Visitor,False,False
-0.0,7.006861,0.0,-5.1915565,8.0,202.31088,0.0012645648,0.06115357,0.40228906,0.38309008,2.0,2.0,5.0,2.0,May,Returning_Visitor,False,False
5.0,54.695194,-0.0,-25.36276,33.0,337.54892,0.0042308625,0.017947147,13.805376,0.0019959677,2.0,2.0,8.0,2.0,Mar,Returning_Visitor,True,True
0.0,14.18886,0.0,-4.1730666,7.0,243.32773,0.0051254667,0.05036308,-0.5475462,0.0320598,2.0,2.0,1.0,8.0,Dec,Returning_Visitor,False,False
3.0,47.008007,-0.0,-9.058783,2.0,-199.2974,0.011575115,0.036744833,1.0210229,0.008563301,1.0,1.0,2.0,8.0,Nov,Returning_Visitor,False,False
-0.0,-2.6959815,0.0,-17.956198,6.0,566.57544,0.116890654,0.16500132,0.911843,-0.011278549,4.0,2.0,1.0,1.0,Nov,Returning_Visitor,False,False
5.0,97.552536,-0.0,17.485771,22.0,180.67538,0.00038235643,0.01068749,1.0777165,0.011161966,3.0,2.0,12.0,2.0,May,Returning_Visitor,False,False
3.0,423.08005,-0.0,-15.157118,18.0,742.4935,0.019813012,0.040236738,0.060294315,-0.002287494,3.0,2.0,1.0,7.0,May,Returning_Visitor,True,False
-0.0,6.2049966,-0.0,6.683333,4.0,-30.65592,0.029041657,0.072035976,-0.98085815,-0.001065852,2.0,2.0,3.0,2.0,Nov,Returning_Visitor,False,False
10.0,590.2078,1.0,20.065126,82.0,3426.759,-0.0039716866,-0.0030752488,61.956604,-0.057378955,3.0,2.0,9.0,4.0,May,Returning_Visitor,False,True
1.0,5.126536,0.0,19.996626,63.0,2782.88,0.024136527,0.043656442,-0.96906835,0.50187445,3.0,2.0,1.0,2.0,Feb,Returning_Visitor,False,False
4.0,42.03985,1.0,-8.023661,26.0,2207.4456,-0.0010629742,0.0172084,1.6547447,0.014736189,2.0,2.0,3.0,2.0,Nov,Returning_Visitor,False,False
1.0,50.744568,0.0,-6.3170447,67.0,2105.6597,0.0032426845,0.011955432,0.57591313,0.0038574021,2.0,2.0,7.0,2.0,Nov,Returning_Visitor,False,False
0.0,-9.99658,0.0,4.3470826,8.0,296.56912,0.0070803296,0.040634356,0.67873925,-0.009370202,3.0,2.0,3.0,2.0,Mar,Returning_Visitor,False,False
0.0,5.4747415,0.0,-17.165777,13.0,201.33585,0.003590634,0.05470705,-0.62434655,0.0070219617,2.0,6.0,3.0,11.0,May,Returning_Visitor,False,False
0.0,0.4878105,0.0,-2.6155603,17.0,143.4725,0.09057597,0.11601179,0.5616533,0.39491048,2.0,2.0,3.0,6.0,May,Returning_Visitor,False,False
5.0,26.203516,2.0,202.5218,46.0,1583.4308,0.0053068586,0.014468375,8.575583,0.0015569498,1.0,5.0,2.0,2.0,Mar,Returning_Visitor,True,True
5.0,105.81908,0.0,6.089438,18.0,-128.43277,0.0004988798,0.0045285756,2.7355924,0.00037161825,2.0,6.0,6.0,3.0,Mar,Returning_Visitor,False,False
0.0,-0.9386803,0.0,6.2957997,4.0,148.03146,0.011347233,0.04761093,-1.8350285,-0.020244317,4.0,2.0,1.0,2.0,Mar,Returning_Visitor,False,False
-0.0,-17.306814,0.0,-1.2247559,45.0,1235.1815,0.013243332,0.035828248,0.66047305,0.64456356,3.0,2.0,3.0,8.0,May,Returning_Visitor,False,False
0.0,-8.217566,-0.0,7.198355,46.0,740.67017,0.0019894969,0.017260814,0.30075994,0.56449044,2.0,4.0,4.0,3.0,May,Returning_Visitor,False,False
2.0,-1.4297234,0.0,23.969479,18.0,179.31662,0.00091341895,0.017957214,4.533721,-0.009808445,1.0,2.0,1.0,1.0,Jul,Returning_Visitor,False,True
2.0,32.87139,-0.0,-14.421656,70.0,2705.6855,0.0040458664,0.015364661,1.149769,0.007120719,1.0,1.0,1.0,3.0,Dec,Returning_Visitor,False,True
-0.0,8.88492,0.0,3.3518183,5.0,218.44968,0.006617777,0.04100586,-0.26458868,-0.015973823,2.0,4.0,5.0,2.0,Mar,Returning_Visitor,False,False
-0.0,-6.72743,2.0,20.636166,32.0,1696.1567,0.016099822,0.050957754,1.5291039,0.030977914,2.0,2.0,2.0,4.0,May,Returning_Visitor,False,False
9.0,766.5876,7.0,263.66348,89.0,3421.6047,0.0019813944,0.013669954,4.7102656,0.0052840468,1.0,1.0,3.0,13.0,Nov,Returning_Visitor,False,False
1.0,46.48337,0.0,-3.616964,9.0,834.00226,0.0069267945,0.042316467,-0.77378446,0.011436285,2.0,2.0,4.0,18.0,Mar,Returning_Visitor,False,False
-0.0,-1.7148491,-0.0,0.8550781,35.0,2097.9565,0.017834798,0.03938753,-0.5085214,-0.004395047,2.0,2.0,8.0,12.0,Nov,Returning_Visitor,False,False
3.0,37.290707,1.0,67.74888,37.0,-25.06571,0.0130760465,0.0184426,3.1711717,0.0022043046,2.0,2.0,4.0,21.0,Nov,Returning_Visitor,False,False
-0.0,12.7716465,-0.0,24.116169,-9.0,343.43863,0.34420994,0.31136656,1.9781018,-0.023003029,2.0,8.0,6.0,3.0,Dec,Returning_Visitor,False,False
-0.0,12.746309,0.0,-10.865683,2.0,-76.38126,0.007591051,0.046759695,-0.7545088,0.1713258,2.0,2.0,1.0,3.0,Mar,Returning_Visitor,False,False
0.0,3.2194238,-0.0,-4.8545585,22.0,637.91486,0.010976406,0.01961661,0.1320173,-0.008897925,2.0,3.0,1.0,2.0,Mar,Returning_Visitor,False,False
3.0,280.7584,0.0,0.89988554,17.0,749.01697,-0.0039031208,0.019063698,1.1834894,0.32794666,2.0,2.0,2.0,3.0,May,New_Visitor,False,False
-0.0,-0.93529284,-0.0,28.154005,27.0,1375.6384,0.00019259389,0.0011083714,18.565796,-0.0123528335,2.0,8.0,1.0,2.0,Mar,Returning_Visitor,False,True
0.0,18.141447,0.0,-2.3431718,6.0,116.62203,0.19187355,0.19779158,0.024343178,0.012845399,3.0,2.0,5.0,5.0,Aug,Returning_Visitor,False,False
0.0,8.195467,-0.0,2.137133,14.0,246.38437,0.018399864,0.06236277,0.97708243,-0.004530104,3.0,2.0,1.0,9.0,Nov,Returning_Visitor,False,False
0.0,4.573748,2.0,17.730228,13.0,268.31808,-0.0018452721,0.023125984,-0.4020866,-0.0017726662,2.0,2.0,1.0,3.0,May,Returning_Visitor,False,False
4.0,59.82969,0.0,-0.8580338,34.0,959.0867,0.0021510236,0.011811986,0.5629789,0.0015374963,2.0,2.0,7.0,2.0,Oct,Returning_Visitor,False,False
-0.0,0.1386131,-0.0,-0.66094744,13.0,543.76843,-0.00041197232,0.041773252,-0.32460436,-0.0062862057,2.0,3.0,3.0,2.0,Nov,Returning_Visitor,False,False
13.0,390.14484,-0.0,-41.877277,76.0,1804.1775,0.0016094988,0.010199954,17.746197,-0.005307654,2.0,2.0,1.0,2.0,Aug,Returning_Visitor,False,False
4.0,61.857002,-0.0,20.178923,30.0,1442.8392,0.003870109,0.021034785,2.3614078,0.0023602191,2.0,2.0,1.0,1.0,Nov,Returning_Visitor,True,True
1.0,49.64767,0.0,7.8082643,10.0,782.3503,0.05340405,0.079769194,0.8309147,-0.007755393,3.0,2.0,5.0,7.0,Mar,Returning_Visitor,False,False
-0.0,27.673193,-0.0,-5.139955,7.0,19.923548,0.026855804,0.04259067,0.2473809,0.40654132,4.0,2.0,1.0,3.0,May,Returning_Visitor,False,False
7.0,139.84422,3.0,83.87979,173.0,3014.339,0.01955273,0.03575913,-2.8180315,0.013409795,3.0,1.0,1.0,2.0,Aug,Returning_Visitor,False,False
0.0,-10.049185,0.0,4.6110578,6.0,456.2496,-0.003733702,0.05595423,-0.28860888,-0.0023752693,2.0,2.0,9.0,3.0,May,Returning_Visitor,False,False
0.0,35.444626,4.0,107.14096,29.0,1266.1594,0.0075736456,0.012408012,-0.121313885,-0.007531332,3.0,2.0,6.0,2.0,Dec,Returning_Visitor,False,False
-0.0,24.676935,-0.0,-2.040159,15.0,722.57874,0.00015315237,0.022396108,3.901003,-0.009653965,2.0,5.0,4.0,4.0,Dec,New_Visitor,False,False
0.0,-11.38867,-0.0,-8.927774,-2.0,46.46896,0.14203316,0.15133512,0.89601964,0.031721454,4.0,2.0,2.0,2.0,Aug,Returning_Visitor,False,False
0.0,2.3947244,-0.0,4.823916,8.0,206.93771,0.094025165,0.12603106,-0.01058896,-0.0014165583,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
3.0,42.261517,-0.0,-1.4480034,127.0,8527.562,-0.00069694954,0.004073021,14.395559,0.023949122,1.0,2.0,2.0,1.0,May,Returning_Visitor,False,True
8.0,280.16095,4.0,125.82619,170.0,6293.9194,0.008683419,0.015968908,7.4400554,0.004326137,2.0,2.0,9.0,3.0,Jul,Returning_Visitor,True,False
-0.0,0.11609877,-0.0,2.1553576,43.0,1335.6974,0.053598214,0.06698484,-1.7896789,-0.016151095,2.0,2.0,5.0,12.0,June,Returning_Visitor,False,False
2.0,33.366215,-0.0,-14.478346,29.0,1926.7572,0.04452934,0.055804983,6.8867245,0.5457095,2.0,8.0,1.0,4.0,May,Returning_Visitor,False,False
2.0,29.867739,0.0,5.6770043,43.0,2433.4185,0.005550502,0.021211425,3.3176484,0.003578851,2.0,3.0,1.0,2.0,Dec,Returning_Visitor,False,False
1.0,-74.226685,6.0,268.85483,23.0,414.89407,0.009414246,0.032311037,4.039075,0.08463188,2.0,2.0,2.0,3.0,May,Returning_Visitor,False,False
-0.0,-18.500898,1.0,78.19609,32.0,1269.0151,-0.0017151459,-0.00047470932,39.927242,0.0016511885,2.0,3.0,1.0,4.0,Oct,New_Visitor,True,True
1.0,-0.7121254,0.0,2.42956,6.0,143.85336,-0.0064716153,0.039445963,0.019664451,0.017812474,2.0,4.0,1.0,1.0,Mar,New_Visitor,True,False
2.0,13.018709,0.0,-3.9525316,56.0,755.13837,-0.004296845,0.0019669503,1.4888703,0.14795168,2.0,4.0,1.0,1.0,May,Returning_Visitor,False,False
5.0,112.26086,-0.0,-10.183233,32.0,1381.0605,0.00037138545,0.02075668,1.6932508,0.044260602,2.0,2.0,6.0,8.0,May,Returning_Visitor,False,False
1.0,17.863562,-0.0,-9.691347,11.0,43.838833,-0.0003097075,0.012449325,-0.41067967,0.0076829735,2.0,4.0,8.0,3.0,Aug,Returning_Visitor,False,False
2.0,33.282772,-0.0,12.293634,21.0,381.93692,0.00044358344,0.011381985,32.828857,-0.0062008593,1.0,1.0,2.0,3.0,Oct,New_Visitor,False,False
-0.0,-5.3763328,0.0,-12.351988,-4.0,-213.21976,0.06961972,0.11480037,-0.7994836,0.06237901,3.0,4.0,3.0,3.0,May,Returning_Visitor,False,False
